Unnamed: 0,bookId,title,author,series,description,genres,awards,characters,places,isbn,isbn13,language,first_publish_date,publish_date,num_pages,num_ratings,num_reviews,avg_rating,rated_1,rated_2,rated_3,rated_4,rated_5
13046,12961,Much Ado about Nothing (Oxford School Shakespeare,"William Shakespeare,Roma Gill",,"This series aims to help students understand and enjoy Shakespeare's plays. As well as the complete and unabridged text, each play has an extensive range of students' notes. These include detailed and clear explanations of difficult words and passages, a synopsis of the plot, summaries of individual scenes, and notes on the main characters. Also included is a wide range of,This series aims to help students understand and enjoy Shakespeare's plays. As well as the complete and unabridged text, each play has an extensive range of students' notes. These include detailed and clear explanations of difficult words and passages, a synopsis of the plot, summaries of individual scenes, and notes on the main characters. Also included is a wide range of questions and activities for work in class, together with the historical background to Shakespeare's England, a brief biography of Shakespeare, and a complete list of his plays.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Romance,Academic,School,Plays,Theatre,Literature,Humor,Humor,Comedy",,"boy,Hero Much ado,Ursula Shakespeare,Don Pedro,Beatrice diverse works,Claudio,Don John,Leonato,Dogberry,Friar Francis,Verges,Magaret,Balthazar Much Ado About Nothing,Borachio,Conrade,A Sexton,The Watch,Innogen,Antonio,Benedick Cratchit","Messina, Sicily,Sicily",0198320566,9780198320562,English,1598,December 12th 2002,160.0,219957.0,3925.0,4.06,3053.0,9417.0,43764.0,78684.0,85039.0
13045,12960,Much Ado About Nothing,"William Shakespeare,David L. Stevenson",,"Unique Features of the Signet Classic Shakespeare,An extensive overview of Shakespeare's life, world, and theater by the general editor of the Signet Classic Shakespeare series, Sylvan Barnet,Special Introduction to the play by the editor, David L. Stevenson, Hunter College,A special note on the sources from which Shakespeare derived Much Ado About Nothing,Dramatic criticism f,Unique Features of the Signet Classic Shakespeare,An extensive overview of Shakespeare's life, world, and theater by the general editor of the Signet Classic Shakespeare series, Sylvan Barnet,Special Introduction to the play by the editor, David L. Stevenson, Hunter College,A special note on the sources from which Shakespeare derived Much Ado About Nothing,Dramatic criticism from the past and present: commentaries by Charles Gilden, Lewis Carroll, George Bernard Shaw, Donald A Stauffer, W.H. Auden, Carol Thomas Neely, and Robert Smallwood,A comprehensive stage and screen history of notable actors directors, and productions of Much Ado About Nothing, then and now,Text, notes, and commentaries printed in the clearest, most readable type,Up-to-date list of recommended readings,back cover","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Romance,Academic,School,Plays,Theatre,Literature,Humor,Humor,Comedy",,"boy,Hero Much ado,Ursula Shakespeare,Don Pedro,Beatrice diverse works,Claudio,Don John,Leonato,Dogberry,Friar Francis,Verges,Magaret,Balthazar Much Ado About Nothing,Borachio,Conrade,A Sexton,The Watch,Innogen,Antonio,Benedick Cratchit","Messina, Sicily,Sicily",0451526813,9780451526816,English,1598,July 1st 1998,166.0,219950.0,3923.0,4.06,3053.0,9415.0,43762.0,78683.0,85037.0
13042,12957,Much Ado About Nothing,"William Shakespeare,Barbara A. Mowat,Paul Werstine,Robert          Jackson,Gail Kern Paster",,"In,Shakespeare includes two quite different stories of romantic love. Hero and Claudio fall in love almost at first sight, but an outsider, Don John, strikes out at their happiness. Beatrice and Benedick are kept apart by pride and mutual antagonism until others decide to play Cupid.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Romance,Academic,School,Plays,Theatre,Literature,Humor,Humor,Comedy",,"boy,Hero Much ado,Ursula Shakespeare,Don Pedro,Beatrice diverse works,Claudio,Don John,Leonato,Dogberry,Friar Francis,Verges,Magaret,Balthazar Much Ado About Nothing,Borachio,Conrade,A Sexton,The Watch,Innogen,Antonio,Benedick Cratchit","Messina, Sicily,Sicily",0743482751,9780743482752,English,1598,2004,246.0,219940.0,3922.0,4.06,3053.0,9415.0,43759.0,78681.0,85032.0
17236,17158,"Don Quixote: The Ormsby Translation, Revised, Backgrounds and Sources, Criticism","Miguel de Cervantes Saavedra,John Ormsby",,"The complete text of \The Ingenious Gentleman Don Quixote of La Mancha, Parts I and II,\ is here offered in a substantially revised version of the translation by John Ormsby, first published in 1885. Spelling and punctuation have been modernized, and recent textual scholarship has been taken into account in preparing the revisions; a detailed discussion of the procedures a,The complete text of \The Ingenious Gentleman Don Quixote of La Mancha, Parts I and II,\ is here offered in a substantially revised version of the translation by John Ormsby, first published in 1885. Spelling and punctuation have been modernized, and recent textual scholarship has been taken into account in preparing the revisions; a detailed discussion of the procedures and principles followed by all the original prefatory material, including dedications, copyright notices, statements by the censor, and other items omitted by Ormsby.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Fiction,Literature,European Literature,Spanish Literature,Adventure,Novels,Historical,Historical Fiction,Cultural,Spain,Humor,Classics,Classic Literature","Will Eisner Comic Industry Awards Nominee for Best Adaptation from Another Medium & Best Humor Publication 2014,Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ for Ισπανόφωνη Λογοτεχνία 2010,Premio de traducción literaria Valle Inclán for John Rutherford 2002","Sancho Panza,Don Quijote de la Mancha","La Mancha,Barcelona, Catalonia,Spain",0393090183,9780393090185,English,1605,November 1st 1980,1003.0,219905.0,8563.0,3.88,6508.0,16393.0,50808.0,69844.0,76352.0
13771,13688,Don Quixote,"Miguel de Cervantes Saavedra,John Rutherford",,"Don Quixote has become so entranced by reading romances of chivalry that he determines to become a knight errant and pursue bold adventures, accompanied by his squire, the cunning Sancho Panza. As they roam the world together, the ageing Quixote's fa,Don Quixote has become so entranced by reading romances of chivalry that he determines to become a knight errant and pursue bold adventures, accompanied by his squire, the cunning Sancho Panza. As they roam the world together, the ageing Quixote's fancy leads them wildly astray. At the same time the relationship between the two men grows with fascinating subtlety. Often considered to be the first modern novel, Don Quixote is a wonderful burlesque of the popular literature its disordered protagonist is obsessed with.,John Rutherford's landmark translation does full justice to the energy and wit of Cervantes's prose. His introduction discusses the traditional works parodied in Don Quixote and issues of literary translation.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Fiction,Literature,European Literature,Spanish Literature,Adventure,Novels,Historical,Historical Fiction,Cultural,Spain,Humor,Classics,Classic Literature","Will Eisner Comic Industry Awards Nominee for Best Adaptation from Another Medium & Best Humor Publication 2014,Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ for Ισπανόφωνη Λογοτεχνία 2010,Premio de traducción literaria Valle Inclán for John Rutherford 2002","Sancho Panza,Don Quijote de la Mancha","La Mancha,Barcelona, Catalonia,Spain",0140449094,9780140449099,English,1605,January 30th 2003,1056.0,219745.0,8548.0,3.88,6505.0,16384.0,50772.0,69787.0,76297.0
3830,3835,Don Quixote,"Miguel de Cervantes Saavedra,Edith Grossman,Harold Bloom",,"Edith Grossman's definitive English translation of the Spanish masterpiece. Widely regarded as the world's first modern novel, and one of the funniest and most tragic books ever written,,chronicles the famous picaresque adventures of the noble knight-errant Don Quixote of La Mancha and his faithful squire, Sancho Panza, as they travel through sixteenth-century,Edith Grossman's definitive English translation of the Spanish masterpiece. Widely regarded as the world's first modern novel, and one of the funniest and most tragic books ever written,,chronicles the famous picaresque adventures of the noble knight-errant Don Quixote of La Mancha and his faithful squire, Sancho Panza, as they travel through sixteenth-century Spain. Unless you read Spanish, you've never read","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Fiction,Literature,European Literature,Spanish Literature,Adventure,Novels,Historical,Historical Fiction,Cultural,Spain,Humor,Classics,Classic Literature","Will Eisner Comic Industry Awards Nominee for Best Adaptation from Another Medium & Best Humor Publication 2014,Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ for Ισπανόφωνη Λογοτεχνία 2010,Premio de traducción literaria Valle Inclán for John Rutherford 2002","Sancho Panza,Don Quijote de la Mancha","La Mancha,Barcelona, Catalonia,Spain",0060934344,9780060934347,English,1605,April 26th 2005,940.0,219596.0,8537.0,3.88,6500.0,16378.0,50736.0,69732.0,76250.0
3833,3838,Don Quixote,"Miguel de Cervantes Saavedra,E. Alec Woolf",,"Don Quixote has become so entranced by reading chivalric romances, that he determines to become a knight-errant himself. In the company of his faithful squire, Sancho Panza, his exploits blossom in all sorts of wonderful ways. While Quixote's fancy often leads him astray – he tilts at windmills, imagining them to be giants – Sancho acquires cunning and a certain sagacity.,Don Quixote has become so entranced by reading chivalric romances, that he determines to become a knight-errant himself. In the company of his faithful squire, Sancho Panza, his exploits blossom in all sorts of wonderful ways. While Quixote's fancy often leads him astray – he tilts at windmills, imagining them to be giants – Sancho acquires cunning and a certain sagacity. Sane madman and wise fool, they roam the world together, and together they have haunted readers' imaginations for nearly four hundred years.,With its experimental form and literary playfulness,,generally has been recognized as the first modern novel. The book has had enormous influence on a host of writers, from Fielding and Sterne to Flaubert, Dickens, Melville, and Faulkner, who reread it once a year, \just as some people read the Bible.\","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Fiction,Literature,European Literature,Spanish Literature,Adventure,Novels,Historical,Historical Fiction,Cultural,Spain,Humor,Classics,Classic Literature","Will Eisner Comic Industry Awards Nominee for Best Adaptation from Another Medium & Best Humor Publication 2014,Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ for Ισπανόφωνη Λογοτεχνία 2010,Premio de traducción literaria Valle Inclán for John Rutherford 2002","Sancho Panza,Don Quijote de la Mancha","La Mancha,Barcelona, Catalonia,Spain",1587263998,9781587263996,English,1605,January 1st 2006,504.0,219596.0,8537.0,3.88,6500.0,16378.0,50736.0,69732.0,76250.0
3835,3840,Don Quixote,"Miguel de Cervantes Saavedra,Tobias Smollett,Carlos Fuentes",,"Widely regarded as the world's first modern novel,,chronicles the famous picaresque adventures of the noble knight-errant Don Quixote de la Mancha and his faithful squire, Sancho Panza, as they wend their way across sixteenth-century Spain. Milan Kundera calls Cervantes “the founder of the Modern Era and Lionel Trilling “observes that it can be said that all pr,Widely regarded as the world's first modern novel,,chronicles the famous picaresque adventures of the noble knight-errant Don Quixote de la Mancha and his faithful squire, Sancho Panza, as they wend their way across sixteenth-century Spain. Milan Kundera calls Cervantes “the founder of the Modern Era and Lionel Trilling “observes that it can be said that all prose fiction is a variation on the theme of Don Quixote.”,This Modern Library Paperback Classics edition reproduces the acclaimed Tobias Smollett translation; as Salman Rushdie declares, “To my mind, this is the only English rendering of the,that reads like a great novel, a novel of immense daring, much wildness and many colours. It releases Don Quixote from the grey academic prison of many more recent translations, unleashing him upon the English language in all his brilliant, foolish glory”. This edition also contains new endnotes.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Fiction,Literature,European Literature,Spanish Literature,Adventure,Novels,Historical,Historical Fiction,Cultural,Spain,Humor,Classics,Classic Literature","Will Eisner Comic Industry Awards Nominee for Best Adaptation from Another Medium & Best Humor Publication 2014,Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ for Ισπανόφωνη Λογοτεχνία 2010,Premio de traducción literaria Valle Inclán for John Rutherford 2002","Sancho Panza,Don Quijote de la Mancha","La Mancha,Barcelona, Catalonia,Spain",,9780375756993,English,1605,April 10th 2001,1168.0,219596.0,8537.0,3.88,6500.0,16378.0,50736.0,69732.0,76250.0
3832,3837,Don Quixote,"Miguel de Cervantes Saavedra,Walter Starkie",,"Brimming with humor, rich in idealism and earthy common sense, this highly-esteemed translation and abridgement of the beloved masterpiece will enchant a new generation of readers.,People say that sleep deprivation, isolation, and too much reading have made me loopy. But I say nay! Nay!!!,I am going full-creeper and giving a girl I love a special secret nickna,Brimming with humor, rich in idealism and earthy common sense, this highly-esteemed translation and abridgement of the beloved masterpiece will enchant a new generation of readers.,People say that sleep deprivation, isolation, and too much reading have made me loopy. But I say nay! Nay!!!,I am going full-creeper and giving a girl I love a special secret nickname without her even knowing about it.,I’ll call her Dulcinea. Get it? Like Dulce del Coochayyyy.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Fiction,Literature,European Literature,Spanish Literature,Adventure,Novels,Historical,Historical Fiction,Cultural,Spain,Humor,Classics,Classic Literature","Will Eisner Comic Industry Awards Nominee for Best Adaptation from Another Medium & Best Humor Publication 2014,Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ for Ισπανόφωνη Λογοτεχνία 2010,Premio de traducción literaria Valle Inclán for John Rutherford 2002","Sancho Panza,Don Quijote de la Mancha","La Mancha,Barcelona, Catalonia,Spain",0451528905,9780451528902,English,1605,June 3rd 2003,544.0,219596.0,8537.0,3.88,6500.0,16378.0,50736.0,69732.0,76250.0
3831,3836,Don Quixote,"Miguel de Cervantes Saavedra,John Rutherford,Roberto González Echevarría",,"Don Quixote has become so entranced by reading chivalric romances that he determines to become a knight-errant himself. In the company of his faithful squire, Sancho Panza, his exploits blossom in all sorts of wonderful ways. While Quixote's fancy often leads him astray—he tilts at windmills, imagining them to be giants—Sancho acquires cunning and a certain sagacity. Sane,Don Quixote has become so entranced by reading chivalric romances that he determines to become a knight-errant himself. In the company of his faithful squire, Sancho Panza, his exploits blossom in all sorts of wonderful ways. While Quixote's fancy often leads him astray—he tilts at windmills, imagining them to be giants—Sancho acquires cunning and a certain sagacity. Sane madman and wise fool, they roam the world together, and together they have haunted readers' imaginations for nearly four hundred years.,With its experimental form and literary playfulness,,has been generally recognized as the first modern novel. The book has been enormously influential on a host of writers, from Fielding and Sterne to Flaubert, Dickens, Melville, and Faulkner, who reread it once a year, \just as some people read the Bible.\","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Fiction,Literature,European Literature,Spanish Literature,Adventure,Novels,Historical,Historical Fiction,Cultural,Spain,Humor,Classics,Classic Literature","Will Eisner Comic Industry Awards Nominee for Best Adaptation from Another Medium & Best Humor Publication 2014,Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ for Ισπανόφωνη Λογοτεχνία 2010,Premio de traducción literaria Valle Inclán for John Rutherford 2002","Sancho Panza,Don Quijote de la Mancha","La Mancha,Barcelona, Catalonia,Spain",0142437239,9780142437230,English,1605,February 25th 2003,1023.0,219593.0,8536.0,3.88,6500.0,16378.0,50736.0,69731.0,76248.0
16007,15928,Message in a Bottle,Nicholas Sparks,,"Divorced and disillusioned about relationships, Theresa Osborne is jogging when she finds a bottle on the beach. Inside is a letter of love and longing to \Catherine,\ signed simply \Garrett.\ Challenged by the mystery and pulled by emotions she doesn't fully understand, Theresa begins a search for this man that will change her life. What happens to her is unexpected, perh,Divorced and disillusioned about relationships, Theresa Osborne is jogging when she finds a bottle on the beach. Inside is a letter of love and longing to \Catherine,\ signed simply \Garrett.\ Challenged by the mystery and pulled by emotions she doesn't fully understand, Theresa begins a search for this man that will change her life. What happens to her is unexpected, perhaps miraculous-an encounter that embraces all our hopes for finding someone special, for having a love that is timeless and everlasting.... Nicholas Sparks exquisitely chronicles the human heart. In his first bestselling novel, The Notebook, he created a testament to romantic love that touched readers around the world. Now in this New York Times bestseller, he renews our faith in destiny, in the ability of lovers to find each other no matter where, no matter when...","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Romance,Fiction,Womens Fiction,Chick Lit,Contemporary,Adult,Adult Fiction,Romance,Contemporary Romance,Drama,Love,Novels",,"Theresa Osborne,Garrett Blake","Wilmington, North Carolina,North Carolina",0446914606,9780446914604,English,April 1st 1998,,,217710.0,4370.0,3.96,4901.0,13135.0,49185.0,68203.0,82286.0
3473,3478,Message in a Bottle,Nicholas Sparks,,"Shimmering with suspense and emotional intensity - takes readers on a hunt for the truth about a man and his memories, and about both the heartbreaking fragility and enormous strength of love.,Nicholas Sparks is our very best chronicler of the human heart. His stunning first novel, The Notebook, has been given by friend to friend and lover to lover all over the world as a t,Shimmering with suspense and emotional intensity - takes readers on a hunt for the truth about a man and his memories, and about both the heartbreaking fragility and enormous strength of love.,Nicholas Sparks is our very best chronicler of the human heart. His stunning first novel, The Notebook, has been given by friend to friend and lover to lover all over the world as a testament to the timeless power of love. But if we thought he could never again move us so deeply, he now shows us he can-in a story that renews our faith in destiny...in the ability of true lovers to find each other no matter where, no matter when... Message In A Bottle,Thrown to the waves, and to fate, the bottle could have ended up anywhere. Instead, it is found just three weeks after it begins its journey. Theresa Osborne, divorced and the mother of a twelve-year-old son, picks it up during a seaside vacation from her job as a Boston newspaper columnist. Inside is a letter that opens with:,My Dearest Catherine, I miss you my darling, as I always do, but today is particularly hard because the ocean has been singing to me, and the song is that of our life together...,For \Garrett,\ the man who signs the letter, the message is the only way he knows to express his undying love for a woman he has lost. For Theresa, wary of romance since her husband shattered her trust, the message raises questions that intrigue her. Who are Garrett and Catherine? Where is he now? What is his story?,Challenged by the mystery, and pulled to find Garrett by emotions she does not fully understand, Theresa begins a search that takes her to a sunlit coastal town and an unexpected confrontation. Brought together by chance-or something more powerful-Theresa and Garrett are people whose lives are about to touch for a purpose, in a tale that resonates with our deepest hopes for finding that special someone and everlasting love.,Shimmering with suspense and emotional intensity, Message in a Bottle takes readers on a hunt for the truth about a man and his memories, and about both the heartbreaking fragility and enormous strength of love. For those who cherished The Notebook and readers waiting to discover the magic of Nicholas Sparks's storytelling, here is his new, achingly lovely novel of happenstance, desire, and the choices that matter most...","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Romance,Fiction,Womens Fiction,Chick Lit,Contemporary,Adult,Adult Fiction,Romance,Contemporary Romance,Drama,Love,Novels",,"Theresa Osborne,Garrett Blake","Wilmington, North Carolina,North Carolina",0446676071,9780446676076,English,April 1st 1998,December 1st 1999,342.0,217649.0,4369.0,3.96,4899.0,13134.0,49177.0,68183.0,82256.0
3466,3471,Message in a Bottle,Nicholas Sparks,,"Shimmering with suspense and emotional intensity - takes readers on a hunt for the truth about a man and his memories, and about both the heartbreaking fragility and enormous strength of love.,Nicholas Sparks is our very best chronicler of the human heart. His stunning first novel, The Notebook, has been given by friend to friend and lover to lover all over the world as a t,Shimmering with suspense and emotional intensity - takes readers on a hunt for the truth about a man and his memories, and about both the heartbreaking fragility and enormous strength of love.,Nicholas Sparks is our very best chronicler of the human heart. His stunning first novel, The Notebook, has been given by friend to friend and lover to lover all over the world as a testament to the timeless power of love. But if we thought he could never again move us so deeply, he now shows us he can-in a story that renews our faith in destiny...in the ability of true lovers to find each other no matter where, no matter when... Message In A Bottle,Thrown to the waves, and to fate, the bottle could have ended up anywhere. Instead, it is found just three weeks after it begins its journey. Theresa Osborne, divorced and the mother of a twelve-year-old son, picks it up during a seaside vacation from her job as a Boston newspaper columnist. Inside is a letter that opens with:,My Dearest Catherine, I miss you my darling, as I always do, but today is particularly hard because the ocean has been singing to me, and the song is that of our life together...,For \Garrett,\ the man who signs the letter, the message is the only way he knows to express his undying love for a woman he has lost. For Theresa, wary of romance since her husband shattered her trust, the message raises questions that intrigue her. Who are Garrett and Catherine? Where is he now? What is his story?,Challenged by the mystery, and pulled to find Garrett by emotions she does not fully understand, Theresa begins a search that takes her to a sunlit coastal town and an unexpected confrontation. Brought together by chance-or something more powerful-Theresa and Garrett are people whose lives are about to touch for a purpose, in a tale that resonates with our deepest hopes for finding that special someone and everlasting love.,Shimmering with suspense and emotional intensity, Message in a Bottle takes readers on a hunt for the truth about a man and his memories, and about both the heartbreaking fragility and enormous strength of love. For those who cherished The Notebook and readers waiting to discover the magic of Nicholas Sparks's storytelling, here is his new, achingly lovely novel of happenstance, desire, and the choices that matter most...","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Romance,Fiction,Womens Fiction,Chick Lit,Contemporary,Adult,Adult Fiction,Romance,Contemporary Romance,Drama,Love,Novels",,"Theresa Osborne,Garrett Blake","Wilmington, North Carolina,North Carolina",0446606812,9780446606813,English,April 1st 1998,February 1st 1999,370.0,217649.0,4369.0,3.96,4899.0,13134.0,49177.0,68183.0,82256.0
